trial,cue,state,correct_action,action,reward,p_action1,rho_tha,rho_bg,rho_cb,rho_sum,x_mix,w_actor,v_bg_state,z_bias_tha,z_bias_bg,z_bias_cb,x_tha,x_bg,x_cb,x_bb,cue_strength,bg_confidence,trial_uncertainty,logit_tha,logit_bg,logit_cb,rpe,value_before,e_mix,e_tha,e_cb,delta_z_tha_mismatch,delta_z_cb_mismatch,rolling_accuracy,rolling_abs_rpe,rolling_mismatch
140,1.0,1,1,1,1.0,0.9990504013407904,0.2229056317733571,0.6116466933589395,0.16544767486770334,1.0,1.3934823280977164,1.2484061518659664,0.9966612409939204,-0.29565576811196215,0.18622488559621744,-0.03872296203267767,0.7713308219178752,1.7645241251818589,0.8599878936108581,1.0072223867943964,0.7713308219178752,0.9962902677710227,0.08865707169298298,0.31984211660284567,1.3292484279894665,0.02174859149653892,0.0037097322289773027,0.9962902677710227,0.14919674225564428,0.055644830379894004,0.02167799598301336,0.0011226229425090031,0.001530224955271571,1.0,0.02522006719564519,0.12127945860238304
141,-1.0,0,0,0,1.0,0.013390204174198502,0.25059398477724143,0.5900137737314144,0.1593922414913443,1.0,-0.8610481459398618,1.2484255328960288,0.9936963297352517,-0.29555139852759454,0.1889231601604471,-0.03947068784931877,-0.9593926511017821,-0.7702825565773974,-1.0424146052151184,-0.7663284823364405,0.9593926511017821,0.9929959219280574,0.08302195411333635,0.47185835276946353,1.3281701958134833,0.019392405846657766,0.007004078071942588,0.9929959219280574,0.008971814673145298,0.03727377326105231,0.07622354724618047,-0.00033962350305488415,-0.0008070207908764221,1.0,0.02377961688889645,0.11978186164751017
142,-1.0,0,0,0,1.0,0.0039798076250532124,0.30401480181572027,0.5011331289286193,0.19485206925566045,1.0,-1.1058997718755919,1.2484321914906826,0.9943266967617265,-0.29784141756340715,0.19161850699915425,-0.038888753008505014,-1.4092874201218475,-1.0407958930366277,-0.7999824394363255,-0.8816372455594904,1.4092874201218475,0.9936963297352517,0.609304980685522,0.8318785375698834,1.3316739393559864,0.3870427986305466,0.006303670264748318,0.9936963297352517,0.05029368070968009,0.2784147067156859,0.006667507363011646,-0.0027374523120720696,0.0005235140801600214,1.0,0.022757358701254046,0.11833197556807452
143,-1.0,0,0,0,1.0,0.00021776717925397744,0.3904652365650519,0.41563035805290294,0.19390440538204515,1.0,-1.6884910365033774,1.2484326921455287,0.9948940270855539,-0.3012215917094271,0.19431129352582457,-0.03675293149195833,-1.9630978317398085,-1.7099809527533916,-1.0894522028006346,-1.2442530315900775,1.9630978317398085,0.9943266967617265,0.8736456289391739,1.2726368478284396,1.3350942082751396,0.5726631872489166,0.0056733032382735304,0.9943266967617265,0.19734740500934905,0.5167378467023066,0.023963296593898415,-0.0038326853003154905,0.0020806093009854074,1.0,0.021837326332375884,0.12227665036779488
144,1.0,1,1,1,1.0,0.9774257549548724,0.19549431131845818,0.5649505240290539,0.2395551646524879,1.0,0.7545686487553377,1.2484463413803737,0.9969951168945284,-0.3008510527984382,0.19700709075393663,-0.041032942383940355,0.7256080425538214,0.4623196576514388,1.4674226366189091,0.8572239001394615,0.7256080425538214,0.9966612409939204,0.7418145940650878,0.27926484233363,1.340471720668833,0.4825172843536031,0.0033387590060796057,0.9966612409939204,0.01053810063673765,0.017322733968003497,0.3723424980011144,-8.141559997519015e-05,-0.0043416527683725215,1.0,0.020973952922218212,0.12035554061648952
145,1.0,1,1,1,1.0,0.991218833817768,0.3077817598578874,0.4364282790503947,0.25578996109171787,1.0,0.9464415796458839,1.2484523349400187,0.9972956052050755,-0.30770983128385326,0.19969918607597897,-0.04296965964414033,1.6189617941155525,0.7899543788630987,0.4042232110027815,0.829119495717191,1.6189617941155525,0.9969951168945284,1.214738583112771,0.9943183824940038,1.343551475182644,0.8092840657949993,0.003004883105471645,0.9969951168945284,0.013764471377371267,0.6238508563392063,0.18053685276410852,-0.007321036619542021,-0.002001268576640847,1.0,0.01961157190295881,0.12056603029045633
146,-1.0,0,0,0,1.0,0.0013447475372399599,0.2739415834619888,0.546204550237751,0.17985386630026012,1.0,-1.3236795572170021,1.2484545162298144,0.9954046243769985,-0.3058806656490722,0.20238143925465804,-0.039550966069142185,-1.2018231167502145,-1.554725553721068,-0.8076115390112197,-0.7944217717232447,1.2018231167502145,0.9948940270855539,0.39421157773899473,0.6537486621163184,1.3438273172243658,0.23297844477315593,0.005105972914446144,0.9948940270855539,0.2801138035057562,0.1659758559297841,0.00017396996111093674,0.0013696553709116655,0.0033592780025357436,1.0,0.018876557629996394,0.12012448898537122
147,1.0,1,1,1,1.0,0.9996831050090548,0.14916379734087065,0.5780003220831933,0.27283588057593605,1.0,1.6133193175771556,1.24845484806088,0.997566044684568,-0.31039492130483315,0.2050660850855825,-0.03724124567870274,0.3757782976726469,2.086546317696677,1.2873759687559752,1.16223845034317,0.3757782976726469,0.9972956052050755,0.9115976710833282,-0.00525802751095461,1.349271385240495,0.5985674036891875,0.0027043947949244584,0.9972956052050755,0.2034739487845646,0.6185195717385424,0.015659398514515158,-0.004980547475447734,0.0022537746032405934,1.0,0.018177225167768676,0.12401663893895414
148,-1.0,0,0,0,1.0,0.00040555793976743354,0.21410519949529988,0.6285351853985928,0.15735961510610744,1.0,-1.563901406164663,1.2484555475718604,0.9958641619392986,-0.3115543010861111,0.20774161810853306,-0.03884741772114725,-0.7290647443598919,-2.0580646632139543,-0.7259727910238735,-1.2277072115522907,0.7290647443598919,0.9954046243769985,0.003091953336018416,0.27285687418308036,1.3497814031191306,-0.035076878343489847,0.004595375623001496,0.9954046243769985,0.11302653649106167,0.2486443100877225,0.2517374287429866,-0.00162741328315993,-0.0016645307070230991,1.0,0.016988901866996756,0.1259632727554342
149,-1.0,0,0,0,1.0,0.007113265235245229,0.26684921299991027,0.5310862897307921,0.20206449726929757,0.9999999999999999,-0.9889529546338228,1.2484625302078467,0.9962777457453688,-0.31191544122308357,0.2104146364823864,-0.04018318827936047,-1.220373683421275,-1.0158951379350487,-0.6125233267506003,-0.9552752025593896,1.220373683421275,0.9958641619392986,0.6078503566706748,0.664744645650909,1.3529854043387264,0.3866478319483251,0.004135838060701391,0.9958641619392986,0.0011341909847869926,0.07027720455527946,0.11747884837044373,-0.0008297161628459096,-0.0013961358886278809,1.0,0.015919410896302028,0.12569953148107443
150,-1.0,0,0,0,1.0,0.00591916777282298,0.20632595203612497,0.6142230955977963,0.17945095236607866,0.9999999999999999,-1.0259864712452782,1.248467955455411,0.9966499711708319,-0.313507934712248,0.21308472274421145,-0.045323610008159,-0.7214356062551599,-1.2864920680425462,-0.4844913961752501,-1.1560204547038364,0.7214356062551599,0.9962777457453688,0.2369442100799098,0.2652330437810444,1.3561340440895604,0.1256777587765764,0.003722254254631241,0.9962777457453688,0.01690883685410059,0.18886399050115912,0.4509512764482894,-0.0020634618437647026,-0.005208509275130266,1.0,0.015315777659081065,0.12591350932335432
151,-1.0,0,0,0,1.0,0.029538577096024837,0.27562492544892064,0.5266733868508422,0.1977016877002371,1.0,-0.6992719616117639,1.2484845626193208,0.9969849740537486,-0.312442689466366,0.21575250084888817,-0.04545907126909373,-1.2815006286362693,-0.40378304287861755,-0.6747371010691017,-1.0330297037838139,1.2815006286362693,0.9966499711708319,0.6067635275671677,0.7116925681967674,1.359232189590668,0.37941085928885837,0.003350028829168128,0.9966499711708319,0.11139423045978461,0.061737800497034576,0.1283735891600826,0.0005958771595530005,-0.00020375230440357583,1.0,0.014345791276946547,0.12752134354468814
152,1.0,1,1,1,1.0,0.997893708909629,0.2763894216615905,0.524211076053015,0.19939950228539463,1.0000000000000002,1.233639230970151,1.2484860804747386,0.9978094402161112,-0.31233787387074347,0.21841785857696422,-0.046274846842781166,1.2941406761372982,1.418816093736421,0.6629571549066079,1.0129351828887652,1.2941406761372982,0.997566044684568,0.6311835212306903,0.7228698514434727,1.3629534522361413,0.3963693935923895,0.0024339553154320015,0.997566044684568,0.048710276839510645,0.07907652943315077,0.12248462007027966,-0.00036439503112368154,-0.0008852921187692282,1.0,0.01378419989317296,0.12370766688272322
153,-1.0,0,0,0,1.0,0.0030395792662513146,0.3068909906534013,0.4594017119320528,0.23370729741454593,1.0,-1.1600033141797375,1.2484886318538704,0.9972864766483738,-0.3169042225183442,0.22107767909884954,-0.046787302848393615,-1.5923200514202343,-1.1857029651782334,-0.5417916578433475,-0.8901735699309119,1.5923200514202343,0.9969849740537486,1.0505283935768868,0.961518167265444,1.3649505787387752,0.6890950286610396,0.0030150259462513596,0.9969849740537486,0.07280809088138661,0.4930096814678353,0.12136995666978746,-0.0050424190870373845,-0.0005827423894608103,1.0,0.013295256971023982,0.11979589646121509
154,-1.0,0,0,0,1.0,0.09938663876140107,0.21955471879339775,0.6213339166988209,0.15911136450778152,1.0,-0.44134529977388837,1.248517197977665,0.9975578289835364,-0.31468401827933795,0.2237372587256657,-0.04507126728943851,-0.8057427426169279,-0.23846548063160045,-0.7307711034985317,-0.8233566551766703,0.8057427426169279,0.9972864766483738,0.07497163911839622,0.32768997157519814,1.3679571272444793,0.005692844534483731,0.0027135233516262236,0.9972864766483738,0.1459326756566706,0.0003102499156622521,0.008572084379545281,0.0017474691088921002,0.0016483270953255036,1.0,0.012416239175210413,0.12236715626294441
155,1.0,1,1,1,1.0,0.9993114223099544,0.2747540158953341,0.5778834991936455,0.14736248491102044,1.0,1.4577679833951878,1.2485177257027118,0.9980284961945001,-0.3124363363476595,0.22639126286431754,-0.043501803877517765,1.1780075663821699,1.6439734433955442,1.2491683201250579,1.053029691388381,1.1780075663821699,0.9978094402161112,0.071160753742888,0.6277220348263979,1.3712181149741933,0.004741260330583079,0.0021905597838888236,0.9978094402161112,0.1638130850165872,0.015619469237963118,0.038470361682703964,0.001778323389343489,0.001504112680006599,1.0,0.011965731273921585,0.12497055678354646
156,-1.0,0,0,0,1.0,0.0014730120250323988,0.23551992447212045,0.5684706303023219,0.19600944522555758,1.0,-1.3053422762296767,1.248518852687387,0.9978020460851827,-0.31115741275300096,0.22904062875360753,-0.04610321511204797,-1.0060812090989213,-1.706045595231036,-0.5027986834562074,-1.0427270156224577,1.0060812090989213,0.9975578289835364,0.5032825256427139,0.49242863093147754,1.3735827661953843,0.3087959640723819,0.0024421710164636012,0.9975578289835364,0.06896677510379753,0.0013429151357604659,0.2915226038758288,0.0008114863196164448,-0.002670669945264375,1.0,0.011569687506980912,0.12624637907440137
157,-1.0,0,0,0,1.0,0.00046653789752686294,0.3550281062434138,0.42516519537725644,0.21980669837932987,1.0,-1.5357606814882836,1.248519230642562,0.9980218414766645,-0.3153252290337361,0.23168665007242856,-0.04585536746584021,-1.8842369561940906,-1.6280483468312958,-0.7943984921303676,-1.1550214539556636,1.8842369561940906,0.9978020460851827,1.0898384640637229,1.1962321522022716,1.3765129817515676,0.716783709732558,0.0021979539148172522,0.9978020460851827,0.1449623593821362,0.5317552487048414,0.13004892059564888,-0.004641514671872462,0.00017896126543784786,1.0,0.010773687148715773,0.12874732312162349
158,1.0,1,1,1,1.0,0.9959743885153187,0.150192948800228,0.6213915877200094,0.2284154634797626,1.0,1.1035161867478938,1.2485213325782685,0.9982256465750501,-0.3244052409365439,0.23432939365871172,-0.046601637215955914,0.3433799791383594,1.343755979413381,0.949779276154072,1.2478799038863553,0.3433799791383594,0.9980284961945001,0.6063992970157126,-0.040621245723048593,1.3794194206961037,0.3786241404451586,0.00197150380549993,0.9980284961945001,0.02084088282603373,0.8181201138691302,0.08886398425438134,-0.009567350772517158,-0.0008162772171401713,1.0,0.010412718756282822,0.12898801597451479
159,1.0,1,1,1,1.0,0.9971181437833315,0.2594507633138676,0.5964856351201775,0.14406360156595482,1.0,1.1706717585550823,1.2485227692542171,0.9984030819175451,-0.3234685758406003,0.23696867081934658,-0.04613924792001378,1.092757395885618,1.2205883849114731,1.1043148883697584,0.8906735808955704,1.092757395885618,0.9982256465750501,0.011557492484140397,0.5498006757719506,1.3822888872200192,-0.038511392477057635,0.0017743534249499149,0.9982256465750501,0.07839897949264762,0.04083786828093182,0.04564260825928057,0.00045073333454058966,0.00039307645480040465,1.0,0.010087847203093163,0.10932908953799143
160,1.0,1,1,1,1.0,0.996884066184773,0.23945382570262458,0.5895647677527063,0.1709814065446691,1.0,1.1549860633497362,1.2485241485545737,0.9985627737257906,-0.3239580785263487,0.23960446532758667,-0.0502926430966651,1.0094710145801993,1.3364324685503672,0.7331257331876977,1.3617442466959062,1.0094710145801993,0.9984030819175451,0.2763452813925016,0.4841082358235592,1.3851322150245233,0.14730244905473733,0.001596918082454879,0.9984030819175451,0.04274894638060846,0.12409643006524673,0.3951612355252697,-0.0009761698042156593,-0.004228947469735935,1.0,0.009363822071836924,0.1099354272088149
161,-1.0,0,0,0,1.0,0.009693690183755824,0.2264521075976187,0.604433356808643,0.1691145355937384,1.0,-0.9264016092839384,1.248528412000601,0.9982196573289981,-0.32347470612048407,0.24223543392749208,-0.05095881104810394,-0.9119121497523758,-1.00139780599791,-0.6777592667957193,-0.9265431820874364,0.9119121497523758,0.9980218414766645,0.23415288295665648,0.4055716412755519,1.3873295830257506,0.11361437497299443,0.0019781585233354937,0.9980218414766645,2.004285869025885e-08,0.0002140671071895882,0.06189343650787625,-2.5685647719707756e-06,-0.0007427209975802107,1.0,0.008723018098688832,0.10786720447421627
162,-1.0,0,0,0,1.0,0.0009152437392061363,0.3508680764628196,0.4732304203164445,0.17590150322073586,1.0,-1.4007299346268571,1.248528959780409,0.9983976915960983,-0.3284971801872087,0.24486279492083127,-0.048866032290744855,-1.768113289798035,-1.231525337471982,-1.1231295296944719,-0.9588307513805463,1.768113289798035,0.9982196573289981,0.6449837601035631,1.091015925717944,1.39018803985584,0.40052982102439016,0.001780342671001911,0.9982196573289981,0.1952748881537566,0.654938226987454,0.026994088555448464,-0.005515960066004368,0.0020193695951796977,1.0,0.008434302192589081,0.10766228701122806
163,-1.0,0,0,0,1.0,0.020003187295684472,0.24230231747099637,0.5743039191732284,0.18339376335577523,1.0,-0.779248583541118,1.248534953998984,0.9985579224364884,-0.32785110460992584,0.24748701181722724,-0.049558131563461436,-1.0731809757271773,-0.6983968994625942,-0.6440909843138298,-0.9479828448005428,1.0731809757271773,0.9983976915960983,0.42908999141334747,0.5300476003945331,1.3930201402563442,0.2514969616985983,0.0016023084039017421,0.9983976915960983,0.028471250922763827,0.015674571987522704,0.09235026287007585,0.00015356014722289348,-0.0007665481433677443,1.0,0.007854017931413793,0.10751302320194328
164,1.0,1,1,1,1.0,0.928198390331819,0.18762710996648485,0.6494734587447675,0.16289943128874762,0.9999999999999999,0.512468351375727,1.248547646219821,0.9987064963532115,-0.32650085149079605,0.2501086112050337,-0.04796676061646971,0.6024748382728771,0.44154557202288736,0.691565390355675,0.955482773898378,0.6024748382728771,0.9985627737257906,0.08909055208279792,0.15412876600837583,1.3958342016018863,0.01280525489449711,0.001437226274209391,0.9985627737257906,0.19626177856307794,0.12461460261457781,0.0696523853360262,0.0008597661113820016,0.0015193127187246207,1.0,0.007590871973330169,0.11081765446662796
165,1.0,1,1,1,1.0,0.9997802735999699,0.14998130922051683,0.6022652999658678,0.24775339081361558,1.0000000000000002,1.6865410977215054,1.2485477612622569,0.9988358467178904,-0.3287596525928203,0.2527254641435795,-0.04441997430343675,0.4186682109874812,2.1957313892659944,1.2162734343140844,1.1430672390427368,0.4186682109874812,0.9987064963532115,0.7976052233266032,0.008433717299188903,1.3986210820112268,0.5103568957121525,0.0012935036467884853,0.9987064963532115,0.29536383506719016,0.5247539518473989,0.005359147026106682,-0.002752681401362505,0.003480056256493002,1.0,0.007065644659937948,0.11660802625360266
166,-1.0,0,0,0,1.0,0.007868321028666055,0.11588383727308495,0.5941254609721884,0.2899907017547266,1.0,-0.9685274540431605,1.2485503987707596,0.9987021301928396,-0.3425934626488494,0.2553381093411926,-0.04438678516216377,0.11915562908706057,-1.2037822742983504,-0.9211949394596293,-0.9743432707742304,0.11915562908706057,0.9985579224364884,1.0403505685466898,-0.23343514932317183,1.4010670749455412,0.683825423679246,0.0014420775635115568,0.9985579224364884,3.382372424939258e-05,1.195739843997854,0.0028247451215266156,-0.014348472243283254,-3.3491056767326674e-05,1.0,0.006598498563512989,0.11488592547205853
167,1.0,1,1,1,1.0,0.9976530432403513,0.23707044234503527,0.6088957997401317,0.1540337579148329,0.9999999999999999,1.211862588152487,1.2485511934280558,0.9989522620461013,-0.3406704348265748,0.25794749357866453,-0.04259122695901171,1.0041287066163185,1.3720041482355498,0.8985419189309852,0.8249302619117306,1.0041287066163185,0.9988358467178904,0.10558678768533325,0.4607095026442054,1.4039993330667664,0.029523966217569503,0.0011641532821096146,0.9988358467178904,0.1497166250900831,0.03211208258454325,0.005418676049120382,0.0014112545100664782,0.0017315753884915527,1.0,0.006359080193944151,0.11787657793923065
